year,month,state,gender,value,unit,note
2022,October,Sikkim,Male,173,value in Thousands,
2022,October,Sikkim,Female,158,value in Thousands,
2022,October,Rajasthan,Total,21420,value in Thousands,
2022,October,Rajasthan,Male,11191,value in Thousands,
2022,October,Rajasthan,Female,10229,value in Thousands,
2022,October,Punjab,Total,12773,value in Thousands,
2022,October,Punjab,Male,6812,value in Thousands,
2022,October,Punjab,Female,5961,value in Thousands,
2022,October,Puducherry,Total,1143,value in Thousands,
2022,October,Puducherry,Male,560,value in Thousands,
2022,October,Puducherry,Female,583,value in Thousands,
2022,October,Odisha,Total,8657,value in Thousands,
2022,October,Odisha,Male,4481,value in Thousands,
2022,October,Odisha,Female,4176,value in Thousands,
2022,October,Nagaland,Total,1006,value in Thousands,
2022,October,Nagaland,Male,527,value in Thousands,
2022,October,Nagaland,Female,479,value in Thousands,
2022,October,Mizoram,Total,677,value in Thousands,
2022,October,Mizoram,Male,339,value in Thousands,
2022,October,Mizoram,Female,338,value in Thousands,
2022,October,Meghalaya,Total,688,value in Thousands,
2022,October,Meghalaya,Male,344,value in Thousands,
2022,October,Meghalaya,Female,344,value in Thousands,
2022,October,Manipur,Total,1038,value in Thousands,
2022,October,Manipur,Male,512,value in Thousands,
2022,October,Manipur,Female,525,value in Thousands,
2022,October,Maharashtra,Total,60995,value in Thousands,
2022,October,Maharashtra,Male,32052,value in Thousands,
2022,October,Maharashtra,Female,28943,value in Thousands,
2022,October,Madhya Pradesh,Total,24938,value in Thousands,
2022,October,Madhya Pradesh,Male,13002,value in Thousands,
2022,October,Madhya Pradesh,Female,11936,value in Thousands,
2022,October,Lakshadweep,Total,68,value in Thousands,
2022,October,Lakshadweep,Male,35,value in Thousands,
2022,October,Lakshadweep,Female,33,value in Thousands,
2022,October,Ladakh,Total,92,value in Thousands,
2022,October,Ladakh,Male,60,value in Thousands,
2022,October,Ladakh,Female,32,value in Thousands,
2022,October,Kerala,Total,26585,value in Thousands,
2022,October,Kerala,Male,12714,value in Thousands,
2022,October,Kerala,Female,13871,value in Thousands,
2022,October,Karnataka,Total,29848,value in Thousands,
2022,October,Karnataka,Male,15205,value in Thousands,
2022,October,Karnataka,Female,14643,value in Thousands,
2022,October,Jharkhand,Total,10249,value in Thousands,
2022,October,Jharkhand,Male,5366,value in Thousands,
2022,October,Jharkhand,Female,4883,value in Thousands,
2022,October,Jammu and Kashmir,Total,4127,value in Thousands,
2022,October,Jammu and Kashmir,Male,2235,value in Thousands,
2022,October,Jammu and Kashmir,Female,1893,value in Thousands,
2022,October,Himachal Pradesh,Total,768,value in Thousands,
2022,October,Himachal Pradesh,Male,414,value in Thousands,
2022,October,Himachal Pradesh,Female,353,value in Thousands,
2022,October,Haryana,Total,12580,value in Thousands,
2022,October,Haryana,Male,6716,value in Thousands,
2022,October,Haryana,Female,5863,value in Thousands,
2022,October,Gujarat,Total,34526,value in Thousands,
2022,October,Gujarat,Male,18365,value in Thousands,
2022,October,Gujarat,Female,16161,value in Thousands,
2022,October,Goa,Total,1184,value in Thousands,
2022,October,Goa,Male,606,value in Thousands,
2022,October,Goa,Female,579,value in Thousands,
2022,October,Delhi,Total,21094,value in Thousands,
2022,October,Delhi,Male,11292,value in Thousands,
2022,October,Delhi,Female,9802,value in Thousands,
2022,October,Daman and Diu,Total,518,value in Thousands,
2022,October,Daman and Diu,Male,374,value in Thousands,
2022,October,Daman and Diu,Female,144,value in Thousands,
2022,October,Dadra and Nagar Haveli,Total,471,value in Thousands,
2022,October,Dadra and Nagar Haveli,Male,280,value in Thousands,
2022,October,Dadra and Nagar Haveli,Female,191,value in Thousands,
2022,October,Chhattisgarh,Total,8106,value in Thousands,
2022,October,Chhattisgarh,Male,4144,value in Thousands,
2022,October,Chhattisgarh,Female,3962,value in Thousands,
2022,October,Chandigarh,Total,1225,value in Thousands,
2022,October,Chandigarh,Male,672,value in Thousands,
2022,October,Chandigarh,Female,553,value in Thousands,
2022,October,Bihar,Total,15430,value in Thousands,
2022,October,Bihar,Male,8142,value in Thousands,
2022,October,Bihar,Female,7287,value in Thousands,
2022,October,Assam,Total,5517,value in Thousands,
2022,October,Assam,Male,2835,value in Thousands,
2022,October,Assam,Female,2682,value in Thousands,
2022,October,Arunachal Pradesh,Total,397,value in Thousands,
2022,October,Arunachal Pradesh,Male,210,value in Thousands,
2022,October,Arunachal Pradesh,Female,187,value in Thousands,
2022,October,Andhra Pradesh,Total,19226,value in Thousands,
2022,October,Andhra Pradesh,Male,9676,value in Thousands,
2022,October,Andhra Pradesh,Female,9550,value in Thousands,
2022,October,Andaman and Nicobar Islands,Total,177,value in Thousands,
2022,October,Andaman and Nicobar Islands,Male,94,value in Thousands,
2022,October,Andaman and Nicobar Islands,Female,82,value in Thousands,
2022,October,All India,Total,483074,value in Thousands,
2022,October,All India,Male,250332,value in Thousands,
2022,October,All India,Female,232742,value in Thousands,
2022,March,West Bengal,Total,35861,value in Thousands,
2022,March,West Bengal,Male,18447,value in Thousands,
2022,March,West Bengal,Female,17414,value in Thousands,
2022,March,Uttarakhand,Total,4080,value in Thousands,
2022,March,Uttarakhand,Male,2166,value in Thousands,
2022,March,Uttarakhand,Female,1914,value in Thousands,
2022,March,Uttar Pradesh,Total,55718,value in Thousands,
2022,March,Uttar Pradesh,Male,29418,value in Thousands,
2022,March,Uttar Pradesh,Female,26300,value in Thousands,
2022,March,Tripura,Total,1565,value in Thousands,
2022,March,Tripura,Male,793,value in Thousands,
2022,March,Tripura,Female,772,value in Thousands,
2022,March,Telangana,Total,17877,value in Thousands,
2022,March,Telangana,Male,8997,value in Thousands,
2022,March,Telangana,Female,8880,value in Thousands,
2022,March,Tamil Nadu,Total,40795,value in Thousands,
2022,March,Tamil Nadu,Male,20398,value in Thousands,
2022,March,Tamil Nadu,Female,20398,value in Thousands,
2022,March,Sikkim,Total,321,value in Thousands,
2022,March,Sikkim,Male,168,value in Thousands,
2022,March,Sikkim,Female,153,value in Thousands,
2022,March,Rajasthan,Total,21218,value in Thousands,
2022,March,Rajasthan,Male,11086,value in Thousands,
2022,March,Rajasthan,Female,10132,value in Thousands,
2022,March,Punjab,Total,12660,value in Thousands,
2022,March,Punjab,Male,6752,value in Thousands,
2022,March,Punjab,Female,5908,value in Thousands,
2022,March,Puducherry,Total,1127,value in Thousands,
2022,March,Puducherry,Male,552,value in Thousands,
2022,March,Puducherry,Female,575,value in Thousands,
2022,March,Odisha,Total,8576,value in Thousands,
2022,March,Odisha,Male,4439,value in Thousands,
2022,March,Odisha,Female,4137,value in Thousands,
2022,March,Nagaland,Total,982,value in Thousands,
2022,March,Nagaland,Male,515,value in Thousands,
2022,March,Nagaland,Female,467,value in Thousands,
2022,March,Mizoram,Total,672,value in Thousands,
2022,March,Mizoram,Male,336,value in Thousands,
2022,March,Mizoram,Female,336,value in Thousands,
2022,March,Meghalaya,Total,684,value in Thousands,
2022,March,Meghalaya,Male,342,value in Thousands,
2022,March,Meghalaya,Female,342,value in Thousands,
2022,March,Manipur,Total,1027,value in Thousands,
2022,March,Manipur,Male,507,value in Thousands,
2022,March,Manipur,Female,520,value in Thousands,
2022,March,Maharashtra,Total,60520,value in Thousands,
2022,March,Maharashtra,Male,31802,value in Thousands,
2022,March,Maharashtra,Female,28718,value in Thousands,
2022,March,Madhya Pradesh,Total,24709,value in Thousands,
2022,March,Madhya Pradesh,Male,12883,value in Thousands,
2022,March,Madhya Pradesh,Female,11826,value in Thousands,
2022,March,Lakshadweep,Total,67,value in Thousands,
2022,March,Lakshadweep,Male,34,value in Thousands,
2022,March,Lakshadweep,Female,33,value in Thousands,
2022,March,Ladakh,Total,90,value in Thousands,
2022,March,Ladakh,Male,59,value in Thousands,
2022,March,Ladakh,Female,31,value in Thousands,
2022,March,Kerala,Total,26079,value in Thousands,
2022,March,Kerala,Male,12472,value in Thousands,
2022,March,Kerala,Female,13607,value in Thousands,
2022,March,Karnataka,Total,29550,value in Thousands,
2022,March,Karnataka,Male,15053,value in Thousands,
2022,March,Karnataka,Female,14497,value in Thousands,
2022,March,Jharkhand,Total,10133,value in Thousands,
2022,March,Jharkhand,Male,5305,value in Thousands,
2022,March,Jharkhand,Female,4828,value in Thousands,
2022,March,Jammu and Kashmir,Total,4090,value in Thousands,
2022,March,Jammu and Kashmir,Male,2214,value in Thousands,
2022,March,Jammu and Kashmir,Female,1876,value in Thousands,
2022,March,Himachal Pradesh,Total,764,value in Thousands,
2022,March,Himachal Pradesh,Male,412,value in Thousands,
2022,March,Himachal Pradesh,Female,352,value in Thousands,
2022,March,Haryana,Total,12388,value in Thousands,
2022,March,Haryana,Male,6614,value in Thousands,
2022,March,Haryana,Female,5774,value in Thousands,
2022,March,Gujarat,Total,34077,value in Thousands,
2022,March,Gujarat,Male,18126,value in Thousands,
2022,March,Gujarat,Female,15951,value in Thousands,
2022,March,Goa,Total,1171,value in Thousands,
2022,March,Goa,Male,599,value in Thousands,
2022,March,Goa,Female,572,value in Thousands,
2022,March,Delhi,Total,20853,value in Thousands,
2022,March,Delhi,Male,11163,value in Thousands,
2022,March,Delhi,Female,9690,value in Thousands,
2022,March,Daman and Diu,Total,489,value in Thousands,
2022,March,Daman and Diu,Male,350,value in Thousands,
2022,March,Daman and Diu,Female,139,value in Thousands,
2022,March,Dadra and Nagar Haveli,Total,448,value in Thousands,
2022,March,Dadra and Nagar Haveli,Male,266,value in Thousands,
2022,March,Dadra and Nagar Haveli,Female,182,value in Thousands,
2022,March,Chhattisgarh,Total,7996,value in Thousands,
2022,March,Chhattisgarh,Male,4088,value in Thousands,
2022,March,Chhattisgarh,Female,3908,value in Thousands,
2022,March,Chandigarh,Total,1218,value in Thousands,
2022,March,Chandigarh,Male,668,value in Thousands,
2022,March,Chandigarh,Female,550,value in Thousands,
2022,March,Bihar,Total,15240,value in Thousands,
2022,March,Bihar,Male,8042,value in Thousands,
2022,March,Bihar,Female,7198,value in Thousands,
2022,March,Assam,Total,5462,value in Thousands,
2022,March,Assam,Male,2807,value in Thousands,
2022,March,Assam,Female,2655,value in Thousands,
2022,March,Arunachal Pradesh,Total,393,value in Thousands,
2022,March,Arunachal Pradesh,Male,208,value in Thousands,
2022,March,Arunachal Pradesh,Female,185,value in Thousands,
2022,March,Andhra Pradesh,Total,19000,value in Thousands,
2022,March,Andhra Pradesh,Male,9562,value in Thousands,
2022,March,Andhra Pradesh,Female,9438,value in Thousands,
2022,March,Andaman and Nicobar Islands,Total,175,value in Thousands,
2022,March,Andaman and Nicobar Islands,Male,93,value in Thousands,
2022,March,Andaman and Nicobar Islands,Female,82,value in Thousands,
2022,March,All India,Total,478076,value in Thousands,
2022,March,All India,Male,247736,value in Thousands,
2022,March,All India,Female,230340,value in Thousands,
2022,July,West Bengal,Total,36057,value in Thousands,
2022,July,West Bengal,Male,18548,value in Thousands,
2022,July,West Bengal,Female,17509,value in Thousands,
2022,July,Uttarakhand,Total,4112,value in Thousands,
2022,July,Uttarakhand,Male,2183,value in Thousands,
2022,July,Uttarakhand,Female,1930,value in Thousands,
2022,July,Uttar Pradesh,Total,56021,value in Thousands,
2022,July,Uttar Pradesh,Male,29578,value in Thousands,
2022,July,Uttar Pradesh,Female,26443,value in Thousands,
2022,July,Tripura,Total,1585,value in Thousands,
2022,July,Tripura,Male,803,value in Thousands,
2022,July,Tripura,Female,782,value in Thousands,
2022,July,Telangana,Total,17877,value in Thousands,
2022,July,Telangana,Male,8997,value in Thousands,
2022,July,Telangana,Female,8880,value in Thousands,
2022,July,Tamil Nadu,Total,40950,value in Thousands,
2022,July,Tamil Nadu,Male,20475,value in Thousands,
2022,July,Tamil Nadu,Female,20475,value in Thousands,
2022,July,Sikkim,Total,327,value in Thousands,
2022,July,Sikkim,Male,171,value in Thousands,
2022,July,Sikkim,Female,156,value in Thousands,
2022,July,Rajasthan,Total,21333,value in Thousands,
2022,July,Rajasthan,Male,11146,value in Thousands,
2022,July,Rajasthan,Female,10187,value in Thousands,
2022,July,Punjab,Total,12724,value in Thousands,
2022,July,Punjab,Male,6786,value in Thousands,
2022,July,Punjab,Female,5938,value in Thousands,
2022,July,Puducherry,Total,1136,value in Thousands,
2022,July,Puducherry,Male,556,value in Thousands,
2022,July,Puducherry,Female,580,value in Thousands,
2022,July,Odisha,Total,8622,value in Thousands,
2022,July,Odisha,Male,4463,value in Thousands,
2022,July,Odisha,Female,4159,value in Thousands,
2022,July,Nagaland,Total,996,value in Thousands,
2022,July,Nagaland,Male,522,value in Thousands,
2022,July,Nagaland,Female,474,value in Thousands,
2022,July,Mizoram,Total,675,value in Thousands,
2022,July,Mizoram,Male,338,value in Thousands,
2022,July,Mizoram,Female,337,value in Thousands,
2022,July,Meghalaya,Total,686,value in Thousands,
2022,July,Meghalaya,Male,343,value in Thousands,
2022,July,Meghalaya,Female,343,value in Thousands,
2022,July,Manipur,Total,1033,value in Thousands,
2022,July,Manipur,Male,510,value in Thousands,
2022,July,Manipur,Female,523,value in Thousands,
2022,July,Maharashtra,Total,60791,value in Thousands,
2022,July,Maharashtra,Male,31945,value in Thousands,
2022,July,Maharashtra,Female,28846,value in Thousands,
2022,July,Madhya Pradesh,Total,24840,value in Thousands,
2022,July,Madhya Pradesh,Male,12951,value in Thousands,
2022,July,Madhya Pradesh,Female,11889,value in Thousands,
2022,July,Lakshadweep,Total,67,value in Thousands,
2022,July,Lakshadweep,Male,35,value in Thousands,
2022,July,Lakshadweep,Female,33,value in Thousands,
2022,July,Ladakh,Total,91,value in Thousands,
2022,July,Ladakh,Male,60,value in Thousands,
2022,July,Ladakh,Female,31,value in Thousands,
2022,July,Kerala,Total,26368,value in Thousands,
2022,July,Kerala,Male,12610,value in Thousands,
2022,July,Kerala,Female,13758,value in Thousands,
2022,July,Karnataka,Total,29720,value in Thousands,
2022,July,Karnataka,Male,15140,value in Thousands,
2022,July,Karnataka,Female,14580,value in Thousands,
2022,July,Jharkhand,Total,10199,value in Thousands,
2022,July,Jharkhand,Male,5340,value in Thousands,
2022,July,Jharkhand,Female,4859,value in Thousands,
2022,July,Jammu and Kashmir,Total,4111,value in Thousands,
2022,July,Jammu and Kashmir,Male,2226,value in Thousands,
2022,July,Jammu and Kashmir,Female,1885,value in Thousands,
2022,July,Himachal Pradesh,Total,766,value in Thousands,
2022,July,Himachal Pradesh,Male,413,value in Thousands,
2022,July,Himachal Pradesh,Female,353,value in Thousands,
2022,July,Haryana,Total,12498,value in Thousands,
2022,July,Haryana,Male,6673,value in Thousands,
2022,July,Haryana,Female,5825,value in Thousands,
2022,July,Gujarat,Total,34333,value in Thousands,
2022,July,Gujarat,Male,18262,value in Thousands,
2022,July,Gujarat,Female,16071,value in Thousands,
2022,July,Goa,Total,1179,value in Thousands,
2022,July,Goa,Male,603,value in Thousands,
2022,July,Goa,Female,576,value in Thousands,
2022,July,Delhi,Total,20991,value in Thousands,
2022,July,Delhi,Male,11237,value in Thousands,
2022,July,Delhi,Female,9754,value in Thousands,
2022,July,Daman and Diu,Total,505,value in Thousands,
2022,July,Daman and Diu,Male,364,value in Thousands,
2022,July,Daman and Diu,Female,142,value in Thousands,
2022,July,Dadra and Nagar Haveli,Total,461,value in Thousands,
2022,July,Dadra and Nagar Haveli,Male,274,value in Thousands,
2022,July,Dadra and Nagar Haveli,Female,187,value in Thousands,
2022,July,Chhattisgarh,Total,8059,value in Thousands,
2022,July,Chhattisgarh,Male,4120,value in Thousands,
2022,July,Chhattisgarh,Female,3939,value in Thousands,
2022,July,Chandigarh,Total,1222,value in Thousands,
2022,July,Chandigarh,Male,671,value in Thousands,
2022,July,Chandigarh,Female,551,value in Thousands,
