year,week,outbreak_starting_date,reporting_date,state,district,disease_illness_name,status,cases,deaths,unit,note
2023,39,27-09-2023,29-09-2023,West Bengal,Birbhum,Acute Diarrheal Disease,Reported in Same Week,33,0,"cases in absolute number, deaths in absolute number",
2023,38,17-09-2023,23-09-2023,Andhra Pradesh,Tirupati,Acute Diarrheal Disease,Reported in Same Week,143,0,"cases in absolute number, deaths in absolute number",
2023,38,22-09-2023,22-09-2023,Assam,Golaghat,Acute Diarrheal Disease,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,38,21-09-2023,24-09-2023,Assam,Nalbari,Acute Diarrheal Disease,Reported in Same Week,111,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,22-09-2023,Assam,Marigaon,Acute Diarrheal Disease,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,20-09-2023,Assam,Goalpara,Acute Diarrheal Disease,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,20-09-2023,Assam,Udalguri,Acute Diarrheal Disease,Reported in Same Week,39,0,"cases in absolute number, deaths in absolute number",
2023,38,19-09-2023,19-09-2023,Assam,Dhemaji,Acute Diarrheal Disease,Reported in Same Week,74,0,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,21-09-2023,Assam,Majuli,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,20-09-2023,Assam,Dibrugarh,Measles,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,19-09-2023,Assam,Lakhimpur,Acute Diarrheal Disease,Reported in Same Week,105,0,"cases in absolute number, deaths in absolute number",
2023,38,16-09-2023,18-09-2023,Assam,Dibrugarh,Chickenpox,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,21-09-2023,Bihar,Samastipur,Acute Diarrheal Disease,Reported in Same Week,100,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,20-09-2023,Chhattisgarh,Janjgir-Champa,Acute Diarrheal Disease,Reported in Same Week,22,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,20-09-2023,Chhattisgarh,Raipur,Cholera,Reported in Same Week,49,0,"cases in absolute number, deaths in absolute number",
2023,38,19-09-2023,20-09-2023,Chhattisgarh,Durg,Cholera,Reported in Same Week,46,0,"cases in absolute number, deaths in absolute number",
2023,38,23-09-2023,24-09-2023,Gujarat,Chhotaudepur,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,20-09-2023,Jammu and Kashmir,Kupwara,Jaundice,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,18-09-2023,Jammu and Kashmir,Pulwama,Jaundice,Reported in Same Week,16,0,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,18-09-2023,Jammu and Kashmir,Rajouri,Dengue,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2023,38,16-09-2023,18-09-2023,Jammu and Kashmir,Shopian,Mumps,Reported in Same Week,26,0,"cases in absolute number, deaths in absolute number",
2023,38,12-09-2023,,Jammu and Kashmir,Udhampur,Dengue,Reported Late,157,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,22-09-2023,Jharkhand,Dumka,Dengue,Reported in Same Week,20,0,"cases in absolute number, deaths in absolute number",
2023,38,13-09-2023,,Jharkhand,Deoghar,Dengue,Reported Late,60,0,"cases in absolute number, deaths in absolute number",
2023,38,21-09-2023,21-09-2023,Karnataka,Davangere,Acute Diarrheal Disease,Reported in Same Week,25,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,21-09-2023,Karnataka,Raichur,Dengue,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,38,17-09-2023,19-09-2023,Karnataka,Yadgir,Acute Diarrheal Disease,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,38,24-09-2023,24-09-2023,Kerala,Palakkad,Hepatitis A,Reported in Same Week,11,1,"cases in absolute number, deaths in absolute number",
2023,38,22-09-2023,22-09-2023,Kerala,Palakkad,Hepatitis A,Reported in Same Week,10,0,"cases in absolute number, deaths in absolute number",
2023,38,10-09-2023,,Kerala,Malappuram,Hepatitis A,Reported Late,22,0,"cases in absolute number, deaths in absolute number",
2023,38,08-09-2023,,Kerala,Kottayam,Fever,Reported Late,36,0,"cases in absolute number, deaths in absolute number",
2023,38,23-09-2023,23-09-2023,Madhya Pradesh,Sehore,Scrub Typhus,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,38,15-09-2023,19-09-2023,Madhya Pradesh,Dhar,Typhoid,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,38,22-09-2023,22-09-2023,Maharashtra,Thane,Dengue,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,38,21-09-2023,22-09-2023,Maharashtra,Beed,Dengue,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,38,21-09-2023,22-09-2023,Maharashtra,Parbhani,Dengue,Reported in Same Week,13,1,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,22-09-2023,Maharashtra,Parbhani,Dengue,Reported in Same Week,6,1,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,18-09-2023,Maharashtra,Chandrapur,Malaria,Reported in Same Week,14,1,"cases in absolute number, deaths in absolute number",
2023,38,16-09-2023,20-09-2023,Maharashtra,Chandrapur,Dengue,Reported in Same Week,9,1,"cases in absolute number, deaths in absolute number",
2023,38,15-09-2023,23-09-2023,Maharashtra,Thane,Dengue,Reported in Same Week,7,1,"cases in absolute number, deaths in absolute number",
2023,38,15-09-2023,19-09-2023,Maharashtra,Jalgaon,Dengue,Reported in Same Week,40,1,"cases in absolute number, deaths in absolute number",
2023,38,14-09-2023,,Maharashtra,Aurangabad,Fever,Reported Late,14,1,"cases in absolute number, deaths in absolute number",
2023,38,12-09-2023,,Maharashtra,Nashik,Food Poisoning,Reported Late,40,0,"cases in absolute number, deaths in absolute number",
2023,38,19-09-2023,21-09-2023,Meghalaya,West Jaintia Hills,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,38,22-09-2023,23-09-2023,Odisha,Koraput,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,21-09-2023,Odisha,Baleshwar,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,21-09-2023,Odisha,Boudh,Acute Diarrheal Disease,Reported in Same Week,57,0,"cases in absolute number, deaths in absolute number",
2023,38,18-09-2023,18-09-2023,Odisha,Balangir,Acute Diarrheal Disease,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,38,28-08-2023,,Odisha,Kandhamal,Mumps,Reported Late,36,0,"cases in absolute number, deaths in absolute number",
2023,38,21-09-2023,23-09-2023,Tamil Nadu,Tiruvannamalai,Fever with Rash,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2023,38,17-09-2023,18-09-2023,Tamil Nadu,Namakkal,Acute Diarrheal Disease,Reported in Same Week,63,1,"cases in absolute number, deaths in absolute number",
2023,38,20-09-2023,20-09-2023,Tripura,Unakoti,Acute Diarrheal Disease,Reported in Same Week,64,0,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,14-09-2023,Arunachal Pradesh,Papum Pare,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,37,16-09-2023,16-09-2023,Assam,Golaghat,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,37,13-09-2023,13-09-2023,Assam,Karbi Anglong,Dengue and Chikungunya,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,12-09-2023,Assam,Baksa,Food Poisoning,Reported in Same Week,45,0,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,11-09-2023,Assam,Charaideo,Acute Diarrheal Disease,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,14-09-2023,Bihar,Jehanabad,Dengue,Reported in Same Week,35,0,"cases in absolute number, deaths in absolute number",
2023,37,13-09-2023,14-09-2023,Bihar,Banka,Dengue,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2023,37,13-09-2023,13-09-2023,Bihar,Sitamarhi,Acute Diarrheal Disease,Reported in Same Week,75,0,"cases in absolute number, deaths in absolute number",
2023,37,29-08-2023,,Bihar,Pashchim Champaran,Measles,Reported Late,7,0,"cases in absolute number, deaths in absolute number",
2023,37,18-07-2023,16-09-2023,Bihar,Katihar,Measles,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,13-09-2023,15-09-2023,Chhattisgarh,Bilaspur,Cholera,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,12-09-2023,12-09-2023,Chhattisgarh,Raigarh,Acute Diarrheal Disease,Reported in Same Week,37,0,"cases in absolute number, deaths in absolute number",
2023,37,10-09-2023,11-09-2023,Chhattisgarh,Bemetara,Acute Diarrheal Disease,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,37,09-09-2023,14-09-2023,Chhattisgarh,Korba,Acute Diarrheal Disease,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,16-09-2023,16-09-2023,Jammu and Kashmir,Baramulla,Jaundice,Reported in Same Week,24,0,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,14-09-2023,Jammu and Kashmir,Kupwara,Jaundice,Reported in Same Week,8,0,"cases in absolute number, deaths in absolute number",
2023,37,09-09-2023,14-09-2023,Jammu and Kashmir,Udhampur,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,37,08-09-2023,12-09-2023,Jammu and Kashmir,Ganderbal,Mumps,Reported in Same Week,15,0,"cases in absolute number, deaths in absolute number",
2023,37,01-09-2023,,Jammu and Kashmir,Jammu,Chikungunya,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2023,37,14-08-2023,,Jammu and Kashmir,Baramulla,Mumps,Reported Late,11,0,"cases in absolute number, deaths in absolute number",
2023,37,15-09-2023,15-09-2023,Jharkhand,Khunti,Chickenpox,Reported in Same Week,17,0,"cases in absolute number, deaths in absolute number",
2023,37,09-09-2023,14-09-2023,Jharkhand,Lohardaga,Dengue,Reported in Same Week,52,0,"cases in absolute number, deaths in absolute number",
2023,37,09-09-2023,12-09-2023,Jharkhand,Latehar,Fever,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,37,04-09-2023,,Jharkhand,Deoghar,Dengue,Reported Late,24,0,"cases in absolute number, deaths in absolute number",
2023,37,16-09-2023,16-09-2023,Karnataka,Ballari,Acute Diarrheal Disease,Reported in Same Week,43,0,"cases in absolute number, deaths in absolute number",
2023,37,12-09-2023,13-09-2023,Karnataka,Chitradurga,Acute Diarrheal Disease,Reported in Same Week,18,0,"cases in absolute number, deaths in absolute number",
2023,37,10-09-2023,11-09-2023,Kerala,Kottayam,Food Poisoning,Reported in Same Week,19,0,"cases in absolute number, deaths in absolute number",
2023,37,08-09-2023,14-09-2023,Kerala,Alappuzha,Chickenpox,Reported in Same Week,14,0,"cases in absolute number, deaths in absolute number",
2023,37,25-08-2023,,Kerala,Palakkad,Mumps,Reported Late,15,0,"cases in absolute number, deaths in absolute number",
2023,37,30-06-2023,,Kerala,Kozhikode,Nipah Virus,Reported Late,6,2,"cases in absolute number, deaths in absolute number",
2023,37,17-09-2023,17-09-2023,Madhya Pradesh,Rewa,Acute Diarrheal Disease,Reported in Same Week,16,1,"cases in absolute number, deaths in absolute number",
2023,37,15-09-2023,15-09-2023,Madhya Pradesh,Tikamgarh,Acute Diarrheal Disease,Reported in Same Week,58,3,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,14-09-2023,Madhya Pradesh,Guna,Chickenpox,Reported in Same Week,6,0,"cases in absolute number, deaths in absolute number",
2023,37,28-08-2023,,Madhya Pradesh,Agar Malwa,Acute Diarrheal Disease,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2023,37,15-09-2023,15-09-2023,Maharashtra,Washim,Dengue,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,16-09-2023,Maharashtra,Thane,Malaria,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,14-09-2023,Maharashtra,Beed,Fever,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,37,12-09-2023,15-09-2023,Maharashtra,Raigad,Malaria,Reported in Same Week,4,1,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,14-09-2023,Maharashtra,Beed,Dengue,Reported in Same Week,5,1,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,12-09-2023,Maharashtra,Amravati,Dengue,Reported in Same Week,10,1,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,12-09-2023,Maharashtra,Parbhani,Dengue,Reported in Same Week,24,1,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,11-09-2023,Maharashtra,Latur,Dengue,Reported in Same Week,4,0,"cases in absolute number, deaths in absolute number",
2023,37,09-09-2023,12-09-2023,Maharashtra,Raigad,Dengue,Reported in Same Week,3,1,"cases in absolute number, deaths in absolute number",
2023,37,08-09-2023,12-09-2023,Maharashtra,Pune,Chikungunya,Reported in Same Week,9,0,"cases in absolute number, deaths in absolute number",
2023,37,04-09-2023,,Maharashtra,Jalna,Dengue,Reported Late,6,1,"cases in absolute number, deaths in absolute number",
2023,37,12-09-2023,14-09-2023,Manipur,Imphal West,Chickenpox,Reported in Same Week,0,0,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,14-09-2023,Manipur,Imphal West,Suspected Japanese Encephalitis,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,15-09-2023,Meghalaya,East Khasi Hills,Measles,Reported in Same Week,63,0,"cases in absolute number, deaths in absolute number",
2023,37,15-09-2023,15-09-2023,Nagaland,Kiphire,Dengue,Reported in Same Week,59,0,"cases in absolute number, deaths in absolute number",
2023,37,15-09-2023,16-09-2023,Odisha,Koraput,Food Poisoning,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,37,15-09-2023,15-09-2023,Odisha,Sambalpur,Acute Diarrheal Disease,Reported in Same Week,7,0,"cases in absolute number, deaths in absolute number",
2023,37,14-09-2023,15-09-2023,Odisha,Ganjam,Mumps,Reported in Same Week,36,0,"cases in absolute number, deaths in absolute number",
2023,37,09-09-2023,12-09-2023,Tamil Nadu,Tiruppur,Dengue,Reported in Same Week,11,0,"cases in absolute number, deaths in absolute number",
2023,37,11-09-2023,12-09-2023,Uttar Pradesh,Sonbhadra,Malaria,Reported in Same Week,46,0,"cases in absolute number, deaths in absolute number",
2023,37,20-08-2023,,Uttar Pradesh,Jaunpur,Scrub Typhus,Reported Late,9,0,"cases in absolute number, deaths in absolute number",
2023,36,08-09-2023,08-09-2023,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported in Same Week,127,0,"cases in absolute number, deaths in absolute number",
2023,36,25-08-2023,03-09-2023,Andhra Pradesh,Nandyal,Acute Diarrheal Disease,Reported in Same Week,27,0,"cases in absolute number, deaths in absolute number",
2023,36,07-09-2023,07-09-2023,Arunachal Pradesh,Lower Dibang Valley,Human Rabies,Reported in Same Week,1,1,"cases in absolute number, deaths in absolute number",
2023,36,03-09-2023,07-09-2023,Arunachal Pradesh,Changlang,Acute Diarrheal Disease,Reported in Same Week,94,0,"cases in absolute number, deaths in absolute number",
2023,36,07-09-2023,08-09-2023,Assam,Dhemaji,Acute Diarrheal Disease,Reported in Same Week,60,0,"cases in absolute number, deaths in absolute number",
2023,36,09-09-2023,09-09-2023,Bihar,Munger,Dengue,Reported in Same Week,107,0,"cases in absolute number, deaths in absolute number",
2023,36,09-09-2023,09-09-2023,Bihar,Rohtas,Acute Diarrheal Disease,Reported in Same Week,12,0,"cases in absolute number, deaths in absolute number",
2023,36,05-09-2023,09-09-2023,Bihar,Jamui,Dengue,Reported in Same Week,58,0,"cases in absolute number, deaths in absolute number",
2023,36,01-09-2023,04-09-2023,Bihar,Gaya,Acute Diarrheal Disease,Reported in Same Week,5,0,"cases in absolute number, deaths in absolute number",
2023,36,07-09-2023,08-09-2023,Chhattisgarh,Mahasamund,Typhoid,Reported in Same Week,23,0,"cases in absolute number, deaths in absolute number",
